Artikelnr.;EAN;Beschreibung;Beschreibung 2;Bestand;Preis
52599959;4717784514581;29x 11.00 R 14, 60M, 6PR,;Maxxis, BigHorn 3.0, M-302;40;135
52599963;4717784514574;29x 11.00 R 14, 73M, 8PR,;Maxxis, BigHorn 2.0, MU-10;40;148,2
52599966;4717784524917;26x 11.00 R 14 (275/55R14), 56N, 6PR,;Maxxis, BigHorn, M-918;40;122,8
52600000;6933882555556;10x 4.50 - 5, 4PR, TL, N.H.S.,;CST, Challenger, C-190;10;18,75
52600010;6933882555549;11x 7.10 - 5, 4PR, TL, N.H.S.,;CST, Challenger, C-190;0;21,75
52610605;4717784510729;30x 10.00 R 14, 60M, 6PR,;Maxxis, BigHorn, M-918;40;108
52610608;6933882591509;30x 10.00 R 14, 63M, 8PR,;CST, Dingo, CU-47;40;101,65
52610609;4717784517872;30x 10.00 R 14 (255/80R14), 60M, 8PR,;Maxxis, Carnivore, ML1;40;158,35
52610612;6933882594975;30x 10.00 R 14 (255/80R14), 59M, 6PR,;CST, Stag, CU-58;26;91,4
52610613;4717784514635;30x 10.00 R 14, 71M, 8PR,;Maxxis, BigHorn 2.0, MU-10;40;148
52610617;6933882555747;30x 10.00 R 14, 63M, 8PR,;CST, Apache, CU-AT;20;108,6
52610618;4717784520254;30x 10.00 R 14, 60M, 8PR,;Maxxis, Liberty, ML3;40;165,7
52610619;6933882592124;30x 11.00 - 14 (275/70-14), 79J, 6PR,;CST, Wild Thang, CU-06;1;89,99
52610621;4717784520551;30x 10.00 R 14, 60M, 8PR,;Maxxis, Roxxzilla, ML7;40;176,05
52610625;6933882591516;32x 10.00 R 14, 68M, 8PR, N.H.S.,;CST, Dingo, CU-47;29;113
52610628;6933882555730;32x 10.00 R 14, 68M, 8PR,;CST, Apache, CU-AT;40;111,9
52611871;6933882552074;29x 9.00 R 14, 58M, 8PR,;CST, Dingo, CU-47;40;88,85
52611881;6933882594425;29x 9.00 R 14 (225/80R14), 58M,;CST, Stag, CU-58;18;89,4
52612310;4717784507767;29x 11.00 R 14, 70M, 6PR,;Maxxis, BigHorn, M-918;40;130,3
52612346;6933882596665;29x 11.00 R 14, 64M, 8PR,;CST, Dingo, CU-47;25;97,15
52612351;6933882594432;29x 11.00 R 14 (275/65R14), 64M, 8PR,;CST, Stag, CU-58;10;98,05
52616802;6933882532632;32x 10.00 R 15, 67M, 8PR,;CST, Apache, CU-AT;32;123,2
52616805;4717784517926;32x 10.00 R 15, (255/85R15) 70M, 8PR,;Maxxis, Carnivore, ML1;40;210,3
53590010;4717784800851;Schlauch 145/70 - 6,;Ventil TR13;40;8,8
53593980;6933882546691;Schlauch 22 x 11.00 - 8,;Ventil TR4;40;12,8
62606500;6933882586932;2.50 - 8, 4PR, N.H.S.,;Cheng Shin, C-177;37;13,65
62608203;6933882592292;3.50 - 8, 4PR, 46J,;CST, C-131;40;16,2
62611900;6933882587601;2.50 - 10, 33J, 4PR, N.H.S.,;Cheng Shin, C-183A;36;14,7
62614280;4717784501208;2.50 - 10, 33J, 4PR, N.H.S.,;Maxxis, Maxxcross IT, M-7304;40;17
62614285;4717784501635;2.50 - 10, 33J, 4PR, N.H.S.,;Maxxis, Maxxcross SI, M-7311;23;18,4
62615100;4717784501451;2.75 - 10, 38J, 4PR, N.H.S.,;Maxxis, Maxxcross IT, M-7305;40;22,9
62615105;4717784501895;2.75 - 10, 38J, 4PR, N.H.S.,;Maxxis, Maxxcross SI, M-7312;40;23,35
62615111;4717784519395;2.75 - 10, 38J, 4PR, N.H.S.,;Maxxis, Maxxcross MX ST, M-7332R +;20;25,95
62617000;4717784505381;3.50 - 10, 51J,;Cheng Shin, C-131;40;17,45
62617215;6933882548237;3.50 - 10, 51J, TL,;CST, C-6513, WSW;36;26,55
62617900;4717784500676;3.50 - 10, 51J, TL,;Maxxis, M-6029;40;21,75
62619141;6933882548268;100/80 - 10, 58P, TL,;CST, C-6017, WSW;40;26,1
62619151;4717784500799;100/80 - 10, 53J, TL,;Maxxis, M-6029;6;18,7
62619270;4717784500539;100/90 - 10, 56J, TL,;Maxxis, M-6029;37;22
62619506;6933882548275;120/70 - 10, 54P, TL,;CST, C-6017, WSW;40;28,5
62619520;4717784500560;120/70 - 10, 54J, TL,;Maxxis, M-6029;40;25,7
62619555;4717784502434;100/90 - 12, 49J, TL, N.H.S.,;Maxxis, MA-R1;40;26
62619700;4717784502441;120/80 - 12, 55J, TL, N.H.S.,;Maxxis, MA-R1;40;28
62619711;4717784509594;120/90 - 10, 57J, TL,;Maxxis, M-6024;40;22
62619720;4717784500591;120/90 - 10, 56J, TL,;Maxxis, M-6029;40;23,1
62619750;4717784500614;130/70 - 10, 59J, TL,;Maxxis, M-6029;0;22,1
62619810;4717784505411;130/90 - 10, 61J, TL,;Maxxis, M-6024;40;25,8
62619830;4717784500645;130/90 - 10, 61J, TL,;Maxxis, M-6029;40;23,6
62621400;4717784519302;60/100 - 10, 33J, N.H.S.,;Maxxis, Maxxcross MX ST, M-7332F +;40;17
62621460;4717784519401;80/100 - 10, 46J, N.H.S.,;Maxxis, Maxxcross MX ST, M-7332R +;40;28
62621530;4717784507699;60/100 - 12, 36M, N.H.S.,;Maxxis, Maxxcross SI, M-7311;40;23,7
62621541;4717784519296;60/100 - 12, 36J, N.H.S.,;Maxxis, Maxxcross MX ST, M-7332F +;4;26,25
62621560;4717784501468;80/100 - 12, 50M, N.H.S.,;Maxxis, Maxxcross IT, M-7305;40;21,3
62621565;4717784501918;80/100 - 12, 41M, N.H.S.,;Maxxis, Maxxcross SI, M-7312;40;22,4
62621571;4717784519388;80/100 - 12, 41M, N.H.S.,;Maxxis, Maxxcross MX ST, M-7332R +;40;28,8
62621572;6933882595705;100/60 - 12, 45J, TL,;CST, C-6031R;40;20,65
62621575;4717784500935;110/60 - 12, 43L, TL,;Maxxis, M-6029;40;19,99
62621578;6976416392968;100/70 - 12, 42P, TL,;Maxxis, M684;34;26
62621581;6933882548305;110/70 - 12, 47P, TL,;CST, C-6017, WSW;40;22,25
62621590;4717784500546;110/70 - 12, 47J, TL,;Maxxis, M-6029;40;25,35
62621595;6933882592667;110/70 - 12, 47P, TL,;CST, C-6017;40;23,9
62621610;6933882595088;100/80 - 12, 56J, TL,;CST, C-922;25;31,2
62621725;4717784502786;110/80 - 12, 61L, TL,;Maxxis, M-6029;40;26,55
62621791;6933882548299;120/70 - 12, 58P, TL,;CST, C-6017, WSW;40;31,7
62621795;6933882592698;120/70 - 12, 58P, TL,;CST, C-6017;40;24,25
62621801;6976416392975;120/70 - 12, 58P, TL,;Maxxis, M684;33;29,95
62621804;4717784502274;120/70 - 12, 51J, TL,;Maxxis, M-6024;40;26,45
62621816;4717784500584;120/70 - 12, 51L, TL,;Maxxis, M-6029;17;22,1
62621832;6933882548282;130/70 - 12, 62P, TL,;CST, C-6017, WSW;40;32,5
62621845;4717784502342;130/70 - 12, 56J, TL,;Maxxis, M-6024;40;27,9
62621853;4717784500751;130/70 - 12, 64L, TL,;Maxxis, M-6029;23;26,45
62621861;4717784502243;140/70 - 12, 65P, TL,;Maxxis, M-6029;6;31,95
62623100;4717784500720;120/60 - 13, 55P, TL,;Maxxis, M-6029;40;28,35
62624000;4717784505466;130/60 - 13, 53J, TL,;Maxxis, M-6024;40;29,2
62625501;4717784509778;130/60 - 13, 60P, TL,;Maxxis, M-6029;40;26,95
62625775;4717784525631;110/70 - 13, 48S, TL,;Maxxis, MA-WINGS;13;44,9
62625780;6933882560000;130/70 - 13, 63P, TL,;CST, C-6531;40;22
62625800;4717784500812;130/70 - 13, 57P, TL,;Maxxis, M-6029;40;31,45
62626000;4717784505473;140/60 - 13, 63L, TL,;Maxxis, M-6029;40;31,4
62627802;6933882598003;80/90 - 14, 40P, TL,;CST, C-922F;15;21,75
62627821;6933882592872;90/90 - 14, 46P, TL,;CST, C-922R;40;24,65
62628005;6933882593046;120/70 R 15, 56H, TL,;CST, CM-531;10;43,6
62628010;6933882559998;110/70 - 14, 50P, TL,;CST, C-6531F;40;19
62628020;4717784517421;120/70 R 15, 56H, TL,;Maxxis, MA-SC;40;49,25
62628050;6933882593053;160/60 R 15, 67H, TL,;CST, CM-532;40;56,9
62628070;4717784519883;160/60 R 15, 67H, TL,;Maxxis, MA-SC;12;67,3
63613905;6933882547230;Schlauch 2.50 - 10,;Ventil TR4, Heavy Duty i.Karton;2;10,7
63614005;6933882545496;Schlauch 2.50/2.75 - 10,;Ventil TR4;40;7,35
63616100;4717784800813;Schlauch 3.00/3.25/3.50 - 10,;Ventil TR6;0;7,2
63616582;6933882591134;Schlauch 3.00/3.25/3.50 - 10,;Ventil JS87C;40;6,8
63620705;6933882591158;Schlauch 2.75/3.00 - 12,;Ventil TR4;40;6,65
63621001;6933882591141;Schlauch 3.00/3.25 - 12,;Ventil TR4;3;7,4
63621045;6933882546219;Schlauch 80/100 - 12 (3.00-12),;Ventil TR4, Heavy Duty i.Karton;40;11,95
72630450;4717784504537;2.50 - 14, 4PR, N.H.S.,;Cheng Shin, C-803;40;20,35
72630851;4717784504544;2.75 - 14, 35P, 4PR,;CST, C-186;40;21,5
72641700;4717784504599;3.00 - 16, 4PR, N.H.S.,;Cheng Shin, C-755;19;26,95
72643100;4717784504605;3.50 - 16, 4PR, N.H.S.,;Cheng Shin, C-755;8;31
72644200;4717784504612;MT 90 - 16, 74H, TL,;Maxxis, Classic, M-6011Front;40;54,95
72644210;4717784504629;MT 90 - 16, 74H, TL,;Maxxis, Classic, M-6011Rear;40;60,5
72657305;6933882593312;2.50 - 17, 38L, 4PR,;CST, C-107;40;19,25
72671801;6933882548404;3.00 - 18 (100/80), 47P,;CST, C-916;40;22,1
72674600;4717784504735;3.50 - 18, 4PR, N.H.S.,;Cheng Shin, C-755;40;34,65
72677400;4717784504742;4.00 - 18, 64N, 4PR,;Cheng Shin, C-186;40;39,3
72678100;4717784506814;4.00 R 18, 64M, TL,;Maxxis, Trialmaxx, M-7320;40;55,25
72679200;4717784504759;4.10 - 18, 4PR, N.H.S.,;Cheng Shin, C-755;25;30,6
72679302;6933882548442;4.10 - 18, 59P, 4PR,;CST, C-858;36;24
72684200;4717784504780;4.60 - 18, 63P,;Maxxis, M-6034;40;42,6
72689005;6933882556409;2.50 - 19, 41N, ;CST, CM-727;40;22,6
72690550;4717784504858;3.00 - 19, 49N, 4PR,;Cheng Shin, C-186;40;31,05
72690561;6976416391992;100/90 - 19, 57S,;CST, CM-617;40;32,5
72696100;4717784506807;2.75 - 21, 45M,;Maxxis, Trialmaxx, M-7319;40;39
72697800;4717784504865;3.00 - 21, 4PR, N.H.S.,;Cheng Shin, C-755;40;31,1
72698900;4717784504872;3.00 - 21, 51P, 2PR,;Maxxis, M-6033;40;30,25
72703600;4717784504889;3.00 - 23, 56P, 4PR,;Cheng Shin, C-186;40;42,85
72709000;4717784501222;60/100 - 14, 30M, N.H.S.,;Maxxis, Maxxcross IT, M-7304;40;22,95
72709005;4717784501666;60/100 - 14, 30M, N.H.S.,;Maxxis, Maxxcross SI, M-7311;40;24,8
72709011;4717784519289;60/100 - 14, 30M, N.H.S.,;Maxxis, Maxxcross MX ST, M-7332F +;36;28,2
72710100;4717784501475;90/100 - 14, 49M, N.H.S.,;Maxxis, Maxxcross IT, M-7305;40;29,5
72710111;4717784501925;90/100 - 14, 49M, N.H.S.,;Maxxis, Maxxcross SI, M-7312;40;31,85
72710120;4717784519371;90/100 - 14, 49M, N.H.S.,;Maxxis, Maxxcross MX ST, M-7332R +;40;35,1
72722452;6933882548350;130/90 - 15, 66P,;CST, C-915;40;40,35
72722500;4717784504919;130/90 - 15, 66H, TL,;Maxxis, ProMaxx, M-6103;40;43,35
72723470;4717784504926;140/90 - 15, 70H, TL,;Maxxis, ProMaxx, M-6103;40;49,35
72723501;4717784512594;150/90 - 15, 74H, TL,;Maxxis, Classic, M-6011Rear;40;77,3
72723530;4717784503387;150/80 - 15, 70H, TL,;Maxxis, Classic, M-6011Rear;40;73,5
72723550;4717784506968;170/80 - 15, 77H, TL,;Maxxis, Classic, M-6011Rear;40;81,45
72723760;4717784501482;90/100 - 16, 51M, N.H.S.,;Maxxis, Maxxcross IT, M-7305;40;32,5
72723765;4717784501949;90/100 - 16, 52M, N.H.S.,;Maxxis, Maxxcross SI, M-7312;9;35,2
72723781;4717784519364;90/100 - 16, 51M, N.H.S.,;Maxxis, Maxxcross MX ST, M-7332R +;40;37,3
72725291;6976416392937;130/90 - 16, 67H, TL,;CST, CM-669;40;52,35
72725300;4717784504957;130/90 - 16, 73H, TL,;Maxxis, Classic, M-6011Rear;40;54,45
72725450;4717784504971;130/90 - 16, 67H, TL,;Maxxis, ProMaxx, M-6103;40;46,6
72725800;4717784504988;140/90 - 16, 77H, TL,;Maxxis, Classic, M-6011Rear;40;71,25
72726240;6976416392944;150/80 - 16, 71H, TL,;CST, CM-670;40;66,35
72726250;4717784505022;160/80 - 16, 75H, TL,;Maxxis, Touring, M-6011Rear;40;97,8
72726532;4717784501239;70/100 - 17, 40M, N.H.S.,;Maxxis, Maxxcross IT, M-7304;40;28,1
72726537;4717784501673;70/100 - 17, 40M, N.H.S.,;Maxxis, Maxxcross SI, M-7311;40;28,9
72726540;4717784519272;70/100 - 17, 40M, N.H.S.,;Maxxis, Maxxcross MX ST, M-7332F +;0;31,55
72726590;4717784501307;100/100 - 17, 58M, N.H.S.,;Maxxis, Maxxcross IT, M-7305;40;38,1
72726752;6933882548367;70/90 - 17, 38P,;CST, C-6016;17;16
72726759;6933882548381;80/90 - 17, 50P,;CST, C-6016;40;23,4
72726790;4717784505039;130/90 - 17, 68H, TL,;Maxxis, ProMaxx, M-6103;40;48,25
72727351;6933882595408;100/80 - 17, 52H, TL,;CST, Magsport, C-6501;40;31,45
72727360;4717784505046;110/80 - 17, 57H, TL,;Maxxis, ProMaxx, M-6102;36;39,1
72728100;4717784505053;130/80 - 17, 65S,;Maxxis, M-6006;40;43,15
72728102;6933882595477;120/80 - 17, 61S, TL;CST, C-6017;40;36,75
72728105;6933882599154;130/80 - 17, 65S,;CST, CM-617;40;39,1
72728200;4717784505060;130/80 - 17, 65H, TL,;Maxxis, Traxer, M-6017;14;49,65
72728550;4717784509518;140/80 - 17, 69H, TL,;Maxxis, Traxer, M-6017;40;62,8
72728810;6933882555594;110/70 - 17, 54S, TL,;CST, CM-AD01;40;35,55
72728816;6933882557611;110/70 R 17, 54H, TL,;CST, CM-615;15;37
72728821;6933882595439;110/70 - 17, 54H, TL,;CST, Magsport, C-6501;20;32,4
72728830;4717784503349;110/70 - 17, 54H, TL,;Maxxis, ProMaxx, M-6102;40;33,5
72728841;6933882548190;120/70 ZR 17, (58W),TL,;CST, Ride Migra, CM-S1;40;45,6
72728859;6933882557680;130/70 - 17, 62S, TL,;CST, CM-AD01;40;41,75
72728867;6933882595491;130/70 - 17, 62H, TL,;CST, Magsport, C-6502;40;42,65
72728870;4717784502519;130/70 - 17, 62H, TL,;Maxxis, ProMaxx, M-6103;40;45,15
72728878;4717784518718;120/70 ZR 17, (58W),TL,;Maxxis, Supermaxx Sport, MA-SP;10;69,45
72728881;4717784513591;120/70 ZR 17, (58W),TL,;Maxxis, Supermaxx ST, MA-ST2-J;10;66,8
72728899;4717784517407;140/70 - 17, 66H, TL,;Maxxis, ProMaxx, M-6103;40;44,85
72728930;6933882548169;150/70 R 17, 69V, TL,;CST, Ride Ambro, CM-A1;35;63,3
72728940;4717784525730;150/70 R 17, 69V, TL,;Maxxis, Maxxventure, MA-ADV;1;83,6
72729000;4717784505084;150/70 - 17, 69H, TL,;Maxxis, ProMaxx, M-6103;40;48,1
72730030;6933882547261;150/60 R 17, 66H, TL;CST, CM-616;23;52,1
72730038;6933882548206;160/60 ZR 17, (69W),TL,;CST, Ride Migra, CM-S1;40;56,35
72730051;6933882552180;170/60 R 17, 72V, TL,;CST, Ride Ambro, CM-A1;36;63,9
72730052;4717784519999;160/60 ZR 17, (69W),TL,;Maxxis, Supermaxx Sport, MA-SP;4;89,65
72730160;6933882548213;180/55 ZR 17, (73W),TL,;CST, Ride Migra, CM-S1;40;60,45
72730176;4717784518725;180/55 ZR 17, (73W),TL,;Maxxis, Supermaxx Sport, MA-SP;35;93,05
72730178;4717784513607;180/55 ZR 17, (73W),TL,;Maxxis, Supermaxx ST, MA-ST2-G;3;88,05
72730198;4717784520001;190/55 ZR 17, (75W),TL,;Maxxis, Supermaxx Sport, MA-SP;29;105,15
72730552;6933882548466;80/100 - 18, 47P, TL,;CST, C-910;32;25,85
72730701;6933882548459;90/90 - 18, 57P, TL,;CST, C-905;40;29,8
72731200;4717784504490;90/90 - 18, 51H, TL,;Maxxis, ProMaxx, M-6102;40;37,3
72731286;6933882548480;90/90 - 18, 51P, TL,;CST, C-6011;40;28,1
72731500;6933882599147;100/80 - 18, 59P, TL,;CST, C-905;40;31,45
72731515;6933882532854;120/80 - 18, 62M,;CST, CM-XC01;16;40,25
72731519;6933882532625;130/80 - 18, 66S, TL,;Maxxis, Promaxx Classic, M-6400R;21;63,1
72731520;6933882548152;110/80 R 19, 59V, TL,;CST, Ride Ambro, CM-A1;40;49,35
72731525;4717784525723;110/80 R 19, 59V, TL,;Maxxis, Maxxventure, MA-ADV;9;71,25
72732300;4717784505107;100/90 - 18, 56H, TL,;Maxxis, ProMaxx, M-6102;40;35,05
72732765;4717784501758;100/100 - 18, 59M, N.H.S.,;Maxxis, Maxxcross SI, M-7312;13;44,7
72732771;4717784519340;110/100 - 18, 64M, N.H.S.,;Maxxis, Maxxcross MX ST, M-7332R +;40;48,25
72732783;6933882532601;100/90 - 18, 56S, TL,;CST, C-6017;40;35,05
72732785;6933882599161;100/90 - 18, 56P,;CST, CM-617;40;32,05
72732790;6933882535688;100/90 - 18, 56M,;CST, Bite MX, CM-734;40;34,8
72732800;4717784505114;110/80 - 18, 58P,;Maxxis, M-6034;40;42,5
72733300;4717784505121;110/90 - 18, 61H, TL,;Maxxis, ProMaxx, M-6103;40;45,15
72733662;4717784507446;110/100 - 18, 64M,;Maxxis, Maxxcross IT, M-7305;17;45,7
72733666;4717784501796;110/100 - 18, 64M,;Maxxis, Maxxcross SI, M-7312;40;44,5
72733668;4717784524320;110/100 - 18, 64M, N.H.S.,;Maxxis, Maxxcross MX MH, M-7326;40;41
72733670;4717784524337;120/100 - 18, 68M, N.H.S.,;Maxxis, Maxxcross MX MH, M-7326;13;57,5
72733800;4717784505138;120/80 - 18, 62S,;Maxxis, M-6006;40;40,4
72734701;4717784512754;120/90 - 18, 65H, TL,;Maxxis, Classic, M-6011Front;40;60,25
72734750;4717784505169;120/90 - 18, 65H, TL,;Maxxis, ProMaxx, M-6103;40;44,15
72734770;4717784505176;120/90 - 18, 65R,;Maxxis, Maxxenduro, M-7314;0;42,7
72734771;4717784522326;120/90 - 18, 65R,;Maxxis, Maxxenduro, M-7324;40;40
72734959;4717784507415;120/100 - 18, 68M,;Maxxis, Maxxcross IT, M-7305;40;46,95
72734961;4717784505183;120/100 - 18, 68M, N.H.S.,;Maxxis, Maxxcross Desert IT, M-7305D;12;57,3
72734963;4717784501536;120/100 - 18, 68M, N.H.S.,;Maxxis, Maxxcross SM, M-7308;26;42,45
72734966;4717784501857;120/100 - 18, 68M,;Maxxis, Maxxcross SI, M-7312;40;48,1
72734976;4717784519357;120/100 - 18, 68M, N.H.S.,;Maxxis, Maxxcross MX ST, M-7332R +;40;52,7
72735490;6933882553415;140/80 - 18, 70M,;CST, Bite Enduro, CM-742;32;44,4
72735502;4717784517889;140/80 - 18, 70R,;Maxxis, Maxxenduro, M-7314K;40;53,7
72735520;4717784516271;140/80 - 18, 70R,;Maxxis, Maxxenduro, M-7324;40;57,95
72735605;4717784525655;140/80 - 18, 70R,;Maxxis, Maxxenduro, M-7324, SOFT;40;62,7
72735610;4717784525648;140/80 - 18, 70R,;Maxxis, Maxxenduro, M-7324, SUPER SOFT;40;69
72735630;4717784526782;150/70 R 18, 70R, TL, M+S,;Maxxis, Maxxventure, MA-MT;0;85,5
72738071;6933882541405;70/100 - 19, 42M,;CST, CM-708;40;22,55
72738101;4717784509891;70/100 - 19, 42M,;Maxxis, Maxxcross IT, M-7304;40;31,4
72738103;6933882532847;90/90 - 19, 52M,;CST, CM-XC01;40;35,75
72738105;4717784501697;70/100 - 19, 42M, N.H.S.,;Maxxis, Maxxcross SI, M-7311;40;33,95
72738110;4717784505213;90/90 - 19, 52H, TL,;Maxxis, Classic, M-6011Front;40;40
72738117;4717784519265;70/100 - 19, 42M, N.H.S.,;Maxxis, Maxxcross MX ST, M-7332F +;40;36,65
72738250;6933882532830;90/90 - 19, 52M,;CST, CM-708;40;31,4
72738280;6933882532823;80/100 - 19, 49M,;CST, CM-708;40;28,25
72738500;6933882551718;100/90 - 19, 57M, N.H.S.,;CST, Bite MX, CM-734;17;35,9
72739300;4717784502465;100/90 - 19 , 57H, TL,;Maxxis, Classic, M-6011Front;40;41,45
72739600;4717784505237;100/90 - 19, 57H, TL,;Maxxis, Promaxx, M-6102;40;42,5
72739610;6933882532618;100/90 - 19, 57S, TL,;Maxxis, Promaxx Classic, M-6400F;16;54,45
72739956;4717784501765;100/90 - 19, 57M, N.H.S.,;Maxxis, Maxxcross SI, M-7312;40;42,9
72739958;4717784524306;100/90 - 19, 57M, N.H.S.,;Maxxis, Maxxcross MX MH, M-7326;40;49,65
72739960;4717784517858;100/90 - 19, 57M, N.H.S.,;Maxxis, Maxxcross MX SM, M-7328;40;48,2
72739966;4717784519326;100/90 - 19, 57M, N.H.S.,;Maxxis, Maxxcross MX ST, M-7332R +;40;45,5
72741210;4717784505268;110/90 - 19, 62H, TL,;Maxxis, Classic, M-6011Front;40;46,8
72741430;6933882542952;110/90 - 19, 62M, N.H.S.,;CST, Bite MX, CM-734;40;38,45
72741443;4717784507439;110/90 - 19, 62M,;Maxxis, Maxxcross IT, M-7305;40;42,65
72741445;4717784501833;110/90 - 19, 62M,;Maxxis, Maxxcross SI, M-7312;40;45,4
72741484;4717784524290;110/90 - 19, 62M, N.H.S.,;Maxxis, Maxxcross MX MH, M-7326;37;51,65
72741485;4717784516363;110/90 - 19, 62M, N.H.S.,;Maxxis, Maxxcross MX SM, M-7328;40;52,2
72741491;4717784519319;110/90 - 19, 62M, N.H.S.,;Maxxis, Maxxcross MX ST, M-7332R +;40;48,25
72741495;4717784524313;120/80 - 19, 63M, N.H.S.,;Maxxis, Maxxcross MX MH, M-7326;40;50
72741496;4717784501871;120/90 - 19, 66M,;Maxxis, Maxxcross SI, M-7312;31;44,9
72741510;4717784519333;120/80 - 19, 63M, N.H.S.,;Maxxis, Maxxcross MX ST, M-7332R +;36;43
72741980;6933882595651;80/90 - 21, 48H, TL,;CST, C-6011;40;26,95
72741991;4717784512877;80/90 - 21, 48H, TL,;Maxxis, Classic, M-6011Front;40;44,05
72742000;4717784505305;80/90 - 21, 48P,;Maxxis, M-6033;40;31,15
72742401;6933882542945;80/100 - 21, 51M, N.H.S.,;CST, Bite MX, CM-733;40;29,95
72742410;4717784501277;80/100 - 21, 51M,;Maxxis, Maxxcross IT, M-7304;40;27,5
72742415;4717784501499;80/100 - 21, 51M, N.H.S.,;Maxxis, Maxxcross SM, M-7307;40;29,5
72742420;4717784501710;80/100 - 21, 51M,;Maxxis, Maxxcross SI, M-7311;40;35,4
72742465;4717784524283;80/100 - 21, 51M, N.H.S.,;Maxxis, Maxxcross MX MH, M-7325;40;42,25
72742481;4717784519258;80/100 - 21, 51M, N.H.S.,;Maxxis, Maxxcross MX ST, M-7332F +;40;38,45
72742485;4717784501291;90/100 - 21, 57M, N.H.S.,;Maxxis, Maxxcross IT, M-7304;40;29,9
72742488;4717784501734;90/100 - 21, 57M, N.H.S.,;Maxxis, Maxxcross SI, M-7311;40;40
72742492;6933882548497;90/90 - 21, 54S,;CST, CM-617;40;32,55
72742493;6933882553392;90/90 - 21, 54M,;CST, Bite Enduro, CM-741;35;34,2
72742550;4717784505343;90/90 - 21, 54H, TL,;Maxxis, Traxer, M-6017;40;43,3
72742600;4717784502045;90/90 - 21, 54R,;Maxxis, Maxxenduro, M-7313;40;37,05
72742605;4717784525747;90/90 - 21, 54R,;Maxxis, Maxxenduro, M-7325;40;47,95
72742610;4717784516264;90/90 - 21, 54R,;Maxxis, Maxxenduro, M-7332F;40;41,9
72742620;4717784526775;90/90 - 21, 54R, TL, M+S,;Maxxis, Maxxventure, MA-MT;0;57,05
72750000;4717784511368;MH 90 - 21, 56H, TL,;Maxxis, Classic,M-6011F;40;48,1
72750021;6933882552197;120/70 R 19, 60V, TL,;CST, Ride Ambro, CM-A1;40;52,7
73630045;6933882546226;Schlauch 60/100 - 14 (2.00-14),;Ventil TR4, Heavy Duty i.Karton;40;8,3
73630101;6933882591196;Schlauch 2.25/2.50 - 14,;Ventil TR4;40;3,9
73630801;6933882585300;Schlauch 2.75/3.00 - 14,;Ventil TR4;40;3,9
73633990;6933882545342;Schlauch 130/90 - 15,;Ventil TR4 i. Karton;40;7,65
73639005;6933882591172;Schlauch 2.50/2.75 - 16,;Ventil TR4;40;3,75
73639295;6933882546233;Schlauch 90/100 - 16 (3.00-16),;Ventil TR4, Heavy Duty i.Karton;40;9,65
73642301;6933882591202;Schlauch 3.25/3.50 - 16,;Ventil TR4;40;4,25
73643695;6933882544161;Schlauch 4.00/4.60 - 16,;Ventil TR4;40;7,35
73645301;6933882591219;Schlauch 2.25/2.50 - 17,;Ventil TR4;30;4,15
73656401;6933882580039;Schlauch 2.50/2.75 - 17,;Ventil TR4;40;4,5
73660301;6933882591226;Schlauch 3.00/3.25 - 17,;Ventil TR4;40;5,45
73661301;6933882591233;Schlauch 3.25/3.50 - 17,;Ventil TR6;40;5,35
73666790;6933882545427;Schlauch 5.00/5.30 - 17,;Ventil TR4;40;8,15
73669901;6933882591240;Schlauch 2.75/3.00 - 18,;Ventil TR4;27;5,1
73673101;6933882591257;Schlauch 3.25/3.50/100/90- 18,;Ventil TR4;40;5,35
73673795;6933882546264;Schlauch100/110/120/100-18,;Ventil TR4, Heavy Duty i.Karton;40;12,65
73673830;6933882595804;Schlauch100/110/120/100-18,;Ventil TR4, Extra Heavy Duty i.Karton;40;13,05
73678001;6933882591264;Schlauch 4.00/4.50 - 18,;Ventil TR4;40;6,6
73689201;6933882591271;Schlauch 2.50/2.75 - 19,;Ventil TR6;40;4,75
73689695;6933882546271;Schlauch 70/100-19,;Ventil TR4, Heavy Duty i.Karton;40;9,05
73690501;6933882591288;Schlauch 3.00/3.25 - 19,;Ventil TR4;40;5,85
73691498;6933882546288;Schlauch 100/110/120/90-19,;Ventil TR4, Heavy Duty i.Karton;40;13,5
73691530;6933882595811;Schlauch 100/110/120/90-19,;Ventil TR4, Extra Heavy Duty i.Karton;40;14,05
73693101;6933882591295;Schlauch 3.50/4.00 - 19,;Ventil TR4;40;6,95
73696501;6933882591301;Schlauch 2.75/3.00/90/90 - 21,;Ventil TR4;40;4,6
73699930;6933882596122;Schlauch 80/100 - 21,;Ventil TR4, Extra Heavy Duty i.Karton;40;14,95
73700110;6933882545410;Schlauch 3.25/3.50 - 21,;Ventil TR4;40;7,05
73702901;6933882546554;Schlauch 2.75/3.00 - 23,;Ventil TR4;40;6,1
73822500;4717784801193;Felgenband 15,;30mm breit;30;0,95
73828000;4717784801209;Felgenband 16,;30mm breit;40;0,95
73832000;4717784801230;Felgenband 17,;30mm breit;40;0,95
73833800;4717784801254;Felgenband 18,;30mm breit;40;0,95
73839000;4717784801261;Felgenband 19",;30mm breit;40;0,95
73842000;4717784801278;Felgenband 21",;30mm breit;40;0,95
74001000;9900000602591;Mousse 90/100 - 16, Standard;Riga Gomme, Maxxis fit;0;83,7
